experiment,plant,genotype,scenario,line,position,sowing,first_valid_image,last_valid_image,harvest,plant_leaf_area,viable,representative
ZA16,0594/LP18_H/ZM4292/p15/WD/2/10_54/ARCH2016-04-15,LP18_H,WD,10,54,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0595/EC232_H/ZM2725/d32/WD/2/10_55/ARCH2016-04-15,EC232_H,WD,10,55,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0596/I267_H/ZM2855/d133/WD/2/10_56/ARCH2016-04-15,I267_H,WD,10,56,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0597/DK78010_H/ZM2797/e17/WD/2/10_57/ARCH2016-04-15,DK78010_H,WD,10,57,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0598/LP42_H/ZM4316/p39/WD/2/10_58/ARCH2016-04-15,LP42_H,WD,10,58,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0599/F7081_H/ZM2728/d34/WD/2/10_59/ARCH2016-04-15,F7081_H,WD,10,59,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0600/LH85_H/ZM2974/a32/WD/2/10_60/ARCH2016-04-15,LH85_H,WD,10,60,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0601/F918_H/ZM2757/d56/WD/2/11_01/ARCH2016-04-15,F918_H,WD,11,1,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0602/PHZ51_H/ZM2921/d173/WD/2/11_02/ARCH2016-04-15,PHZ51_H,WD,11,2,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0603/NK764_H/ZM2902/e49/WD/2/11_03/ARCH2016-04-15,NK764_H,WD,11,3,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0604/LH93_H/ZM2787/d83/WD/2/11_04/ARCH2016-04-15,LH93_H,WD,11,4,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0605/I238_H/ZM2852/d130/WD/2/11_05/ARCH2016-04-15,I238_H,WD,11,5,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0606/Lo1035_H/ZM2864/d138/WD/2/11_06/ARCH2016-04-15,Lo1035_H,WD,11,6,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0607/F670_H/ZM2965/a09/WD/2/11_07/ARCH2016-04-15,F670_H,WD,11,7,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0608/Lo1056_H/ZM2866/e34/WD/2/11_08/ARCH2016-04-15,Lo1056_H,WD,11,8,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0609/EC334_H/ZM2806/d95/WD/2/11_09/ARCH2016-04-15,EC334_H,WD,11,9,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0610/LP33_H/ZM4301/p24/WD/2/11_10/ARCH2016-04-15,LP33_H,WD,11,10,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0611/UH_P060_H/ZM2927/d177/WD/2/11_11/ARCH2016-04-15,UH_P060_H,WD,11,11,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0612/A375_H/ZM2790/e14/WD/2/11_12/ARCH2016-04-15,A375_H,WD,11,12,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0613/PP147_H/ZM2955/d193/WD/2/11_13/ARCH2016-04-15,PP147_H,WD,11,13,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0614/Lo1172_H/ZM2876/d142/WD/1/11_14/ARCH2016-04-15,Lo1172_H,WD,11,14,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0615/LH39_H/ZM2858/e30/WD/1/11_15/ARCH2016-04-15,LH39_H,WD,11,15,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0616/Lo1261_H/ZM2885/d149/WD/1/11_16/ARCH2016-04-15,Lo1261_H,WD,11,16,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0617/A374_H/ZM2709/d17/WD/1/11_17/ARCH2016-04-15,A374_H,WD,11,17,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0618/B104_H/ZM2721/d28/WD/1/11_18/ARCH2016-04-15,B104_H,WD,11,18,2016-05-10,2016-05-17,2016-06-20,2016-06-20,3954.435,True,True
ZA16,0619/EZ18_H/ZM2812/d100/WD/1/11_19/ARCH2016-04-15,EZ18_H,WD,11,19,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0620/EZ36_H/ZM2815/d102/WD/1/11_20/ARCH2016-04-15,EZ36_H,WD,11,20,2016-05-10,2016-05-17,2016-06-20,2016-06-20,3134.452,True,True
ZA16,0621/PB98TR_H/ZM2753/d52/WD/1/11_21/ARCH2016-04-15,PB98TR_H,WD,11,21,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0622/DKIBO2_H/ZM2799/e19/WD/1/11_22/ARCH2016-04-15,DKIBO2_H,WD,11,22,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0623/UH_6151_H/ZM2979/a25/WD/1/11_23/ARCH2016-04-15,UH_6151_H,WD,11,23,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0624/LH74_H/ZM2733/e03/WD/1/11_24/ARCH2016-04-15,LH74_H,WD,11,24,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0625/Oh02_H/ZM2717/d24/WD/1/11_25/ARCH2016-04-15,Oh02_H,WD,11,25,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0626/LH145_H/ZM2752/e09/WD/1/11_26/ARCH2016-04-15,LH145_H,WD,11,26,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0627/EP10_H/ZM2781/d77/WD/1/11_27/ARCH2016-04-15,EP10_H,WD,11,27,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0628/NKH8431_H/ZM2975/a33/WD/1/11_28/ARCH2016-04-15,NKH8431_H,WD,11,28,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0629/EC326A_H/ZM2962/a02/WD/1/11_29/ARCH2016-04-15,EC326A_H,WD,11,29,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0630/DK4676A_H/ZM2784/d80/WD/1/11_30/ARCH2016-04-15,DK4676A_H,WD,11,30,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0631/F05101_H/ZM2825/d109/WD/1/11_31/ARCH2016-04-15,F05101_H,WD,11,31,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0632/F7025_H/ZM2741/d45/WD/1/11_32/ARCH2016-04-15,F7025_H,WD,11,32,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0633/EZ11A_H/ZM2712/d20/WD/1/11_33/ARCH2016-04-15,EZ11A_H,WD,11,33,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0634/LP18_H/ZM4292/p15/WD/1/11_34/ARCH2016-04-15,LP18_H,WD,11,34,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0635/F353_H/ZM2775/d71/WD/1/11_35/ARCH2016-04-15,F353_H,WD,11,35,2016-05-10,2016-05-17,2016-06-20,2016-06-20,3299.301,True,True
ZA16,0636/W9_H/ZM2739/d44/WD/1/11_36/ARCH2016-04-15,W9_H,WD,11,36,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0637/A554_H/ZM2908/d164/WD/1/11_37/ARCH2016-04-15,A554_H,WD,11,37,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0638/LP48_H/ZM4279/p02/WD/1/11_38/ARCH2016-04-15,LP48_H,WD,11,38,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0639/LP7_H/ZM4308/p31/WD/1/11_39/ARCH2016-04-15,LP7_H,WD,11,39,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0640/Lo1251_H/ZM2883/d147/WD/1/11_40/ARCH2016-04-15,Lo1251_H,WD,11,40,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0641/DKMBNA_H/ZM2947/a36/WD/1/11_41/ARCH2016-04-15,DKMBNA_H,WD,11,41,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0642/F356_H/ZM2972/a17/WD/1/11_42/ARCH2016-04-15,F356_H,WD,11,42,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0643/LP23_H/ZM4288/p11/WD/1/11_43/ARCH2016-04-15,LP23_H,WD,11,43,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0644/W604S_H/ZM2941/d187/WD/1/11_44/ARCH2016-04-15,W604S_H,WD,11,44,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0645/LP41_H/ZM4287/p10/WD/1/11_45/ARCH2016-04-15,LP41_H,WD,11,45,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0646/AS5707_H/ZM2759/d58/WD/1/11_46/ARCH2016-04-15,AS5707_H,WD,11,46,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0647/Mo17_H/ZM2738/d43/WD/1/11_47/ARCH2016-04-15,Mo17_H,WD,11,47,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0648/N192_H/ZM2900/e48/WD/1/11_48/ARCH2016-04-15,N192_H,WD,11,48,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0649/W182E_H/ZM2940/d186/WD/1/11_49/ARCH2016-04-15,W182E_H,WD,11,49,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0650/EP72_H/ZM2810/d98/WD/1/11_50/ARCH2016-04-15,EP72_H,WD,11,50,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0651/LH93_H/ZM2787/d83/WD/1/11_51/ARCH2016-04-15,LH93_H,WD,11,51,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0652/PHG84_H/ZM2914/d167/WD/1/11_52/ARCH2016-04-15,PHG84_H,WD,11,52,2016-05-10,2016-05-17,2016-06-20,2016-06-20,3160.798,True,True
ZA16,0653/F874_H/ZM2834/d114/WD/1/11_53/ARCH2016-04-15,F874_H,WD,11,53,2016-05-10,2016-05-17,2016-06-20,2016-06-20,3292.8,True,True
ZA16,0654/Oh43_H/ZM3251/d03/WD/1/11_54/ARCH2016-04-15,Oh43_H,WD,11,54,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0655/LP13_H/ZM4286/p09/WD/1/11_55/ARCH2016-04-15,LP13_H,WD,11,55,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0656/UH_P060_H/ZM2927/d177/WD/1/11_56/ARCH2016-04-15,UH_P060_H,WD,11,56,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0657/F252_H/ZM2840/d120/WD/1/11_57/ARCH2016-04-15,F252_H,WD,11,57,2016-05-10,2016-05-17,2016-06-20,2016-06-20,3206.305,True,True
ZA16,0658/EZ40_H/ZM2736/d41/WD/1/11_58/ARCH2016-04-15,EZ40_H,WD,11,58,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0659/F918_H/ZM2757/d56/WD/1/11_59/ARCH2016-04-15,F918_H,WD,11,59,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0660/HMV5422_H/ZM2729/d35/WD/1/11_60/ARCH2016-04-15,HMV5422_H,WD,11,60,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0661/Lo1223_H/ZM2881/e42/WD/1/12_01/ARCH2016-04-15,Lo1223_H,WD,12,1,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0662/F7082_H/ZM2832/e28/WD/1/12_02/ARCH2016-04-15,F7082_H,WD,12,2,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0663/B14a_H/ZM2945/d190/WD/1/12_03/ARCH2016-04-15,B14a_H,WD,12,3,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0664/F04702_H/ZM2824/e24/WD/1/12_04/ARCH2016-04-15,F04702_H,WD,12,4,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0665/A375_H/ZM2790/e14/WD/1/12_05/ARCH2016-04-15,A375_H,WD,12,5,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0666/I238_H/ZM2852/d130/WD/1/12_06/ARCH2016-04-15,I238_H,WD,12,6,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0667/F7057_H/ZM2831/e27/WD/1/12_07/ARCH2016-04-15,F7057_H,WD,12,7,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0668/Lp5_H/ZM2760/e10/WD/1/12_08/ARCH2016-04-15,Lp5_H,WD,12,8,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0669/Lo1280_H/ZM2890/d153/WD/1/12_09/ARCH2016-04-15,Lo1280_H,WD,12,9,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0670/N16_H/ZM2899/d158/WD/1/12_10/ARCH2016-04-15,N16_H,WD,12,10,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0671/B110_H/ZM2792/d85/WD/1/12_11/ARCH2016-04-15,B110_H,WD,12,11,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0672/PH207_H/ZM2694/d02/WD/1/12_12/ARCH2016-04-15,PH207_H,WD,12,12,2016-05-10,2016-05-17,2016-06-20,2016-06-20,2677.971,True,True
ZA16,0673/LP44_H/ZM4289/p13/WD/1/12_13/ARCH2016-04-15,LP44_H,WD,12,13,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0674/W117_H/ZM2939/d185/WD/1/12_14/ARCH2016-04-15,W117_H,WD,12,14,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0675/Lo1123_H/ZM2873/e39/WD/1/12_15/ARCH2016-04-15,Lo1123_H,WD,12,15,2016-05-10,2016-05-17,2016-06-20,2016-06-20,2549.34,True,True
ZA16,0676/LP30_H/ZM4311/p34/WD/1/12_16/ARCH2016-04-15,LP30_H,WD,12,16,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0677/B113_H/ZM2751/d51/WD/1/12_17/ARCH2016-04-15,B113_H,WD,12,17,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0678/UH_P087_H/ZM2930/d180/WD/1/12_18/ARCH2016-04-15,UH_P087_H,WD,12,18,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0679/LP3_H/ZM4310/p33/WD/1/12_19/ARCH2016-04-15,LP3_H,WD,12,19,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0680/EC242C_H/ZM2805/d94/WD/1/12_20/ARCH2016-04-15,EC242C_H,WD,12,20,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0681/LP10_H/ZM4298/p21/WD/1/12_21/ARCH2016-04-15,LP10_H,WD,12,21,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0682/LP40_H/ZM4315/p38/WD/1/12_22/ARCH2016-04-15,LP40_H,WD,12,22,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0683/LP19_H/ZM4306/p29/WD/1/12_23/ARCH2016-04-15,LP19_H,WD,12,23,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0684/F816_H/ZM2951/d191/WD/1/12_24/ARCH2016-04-15,F816_H,WD,12,24,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0685/X061_H/ZM2943/d189/WD/1/12_25/ARCH2016-04-15,X061_H,WD,12,25,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0686/DKFBHJ_H/ZM2770/d66/WD/1/12_26/ARCH2016-04-15,DKFBHJ_H,WD,12,26,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0687/LP4_H/ZM4282/p05/WD/1/12_27/ARCH2016-04-15,LP4_H,WD,12,27,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0688/EC169_H/ZM2803/d92/WD/1/12_28/ARCH2016-04-15,EC169_H,WD,12,28,2016-05-10,2016-05-17,2016-06-20,2016-06-20,2866.683,True,True
ZA16,0689/LP35_H/ZM4305/p28/WD/1/12_29/ARCH2016-04-15,LP35_H,WD,12,29,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0690/PHH93_H/ZM2766/e11/WD/1/12_30/ARCH2016-04-15,PHH93_H,WD,12,30,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0691/LH60_H/ZM2860/d136/WD/1/12_31/ARCH2016-04-15,LH60_H,WD,12,31,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0692/F7001_H/ZM2732/d38/WD/1/12_32/ARCH2016-04-15,F7001_H,WD,12,32,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0693/NK764_H/ZM2902/e49/WD/1/12_33/ARCH2016-04-15,NK764_H,WD,12,33,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0694/UH_S020_H/ZM2935/e59/WD/1/12_34/ARCH2016-04-15,UH_S020_H,WD,12,34,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0695/N22_H/ZM2901/d159/WD/1/12_35/ARCH2016-04-15,N22_H,WD,12,35,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0696/EZ35_H/ZM2814/d101/WD/1/12_36/ARCH2016-04-15,EZ35_H,WD,12,36,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0697/F04701_H/ZM2823/e23/WD/1/12_37/ARCH2016-04-15,F04701_H,WD,12,37,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0698/F7058_H/ZM2830/e26/WD/1/12_38/ARCH2016-04-15,F7058_H,WD,12,38,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0699/SC-Malawi_H/ZM2922/d174/WD/1/12_39/ARCH2016-04-15,SC-Malawi_H,WD,12,39,2016-05-10,2016-05-17,2016-06-20,2016-06-20,3249.032,True,True
ZA16,0700/LP6_H/ZM4299/p22/WD/1/12_40/ARCH2016-04-15,LP6_H,WD,12,40,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0701/B105_H/ZM2704/d12/WD/1/12_41/ARCH2016-04-15,B105_H,WD,12,41,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0702/W33_H/ZM4328/a20/WD/1/12_42/ARCH2016-04-15,W33_H,WD,12,42,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0703/PHR36_H/ZM2917/d170/WD/1/12_43/ARCH2016-04-15,PHR36_H,WD,12,43,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0704/B89_H/ZM2722/d29/WD/1/12_44/ARCH2016-04-15,B89_H,WD,12,44,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0705/EC175_H/ZM2804/d93/WD/1/12_45/ARCH2016-04-15,EC175_H,WD,12,45,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0706/F05404_H/ZM2826/d110/WD/1/12_46/ARCH2016-04-15,F05404_H,WD,12,46,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0707/Lo1124_H/ZM2874/e40/WD/1/12_47/ARCH2016-04-15,Lo1124_H,WD,12,47,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0708/UH_P128_H/ZM2764/d62/WD/1/12_48/ARCH2016-04-15,UH_P128_H,WD,12,48,2016-05-10,2016-05-17,2016-06-20,2016-06-20,2616.884,True,True
ZA16,0709/PHG50_H/ZM2911/e51/WD/1/12_49/ARCH2016-04-15,PHG50_H,WD,12,49,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0710/LP11_H/ZM4319/p42/WD/1/12_50/ARCH2016-04-15,LP11_H,WD,12,50,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0711/EC334_H/ZM2806/d95/WD/1/12_51/ARCH2016-04-15,EC334_H,WD,12,51,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0712/LH82_H/ZM2762/d60/WD/1/12_52/ARCH2016-04-15,LH82_H,WD,12,52,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0713/H99_H/ZM2842/d122/WD/1/12_53/ARCH2016-04-15,H99_H,WD,12,53,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0714/F912_H/ZM2703/d11/WD/1/12_54/ARCH2016-04-15,F912_H,WD,12,54,2016-05-10,2016-05-17,2016-06-20,2016-06-20,3284.725,True,True
ZA16,0715/F317_H/ZM2970/a15/WD/1/12_55/ARCH2016-04-15,F317_H,WD,12,55,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0716/Lo1106_H/ZM2872/e38/WD/1/12_56/ARCH2016-04-15,Lo1106_H,WD,12,56,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0717/LP49_H/ZM4278/p01/WD/1/12_57/ARCH2016-04-15,LP49_H,WD,12,57,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0718/Lo1290_H/ZM2894/e45/WD/1/12_58/ARCH2016-04-15,Lo1290_H,WD,12,58,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0719/LP27_H/ZM4281/p04/WD/1/12_59/ARCH2016-04-15,LP27_H,WD,12,59,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0720/PHT77_H/ZM2918/d171/WD/1/12_60/ARCH2016-04-15,PHT77_H,WD,12,60,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0721/PHG47_H/ZM2771/d67/WD/1/13_01/ARCH2016-04-15,PHG47_H,WD,13,1,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0722/F670_H/ZM2965/a09/WD/1/13_02/ARCH2016-04-15,F670_H,WD,13,2,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0723/PHG80_H/ZM2913/e53/WD/1/13_03/ARCH2016-04-15,PHG80_H,WD,13,3,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0724/LP9_H/ZM4300/p23/WD/1/13_04/ARCH2016-04-15,LP9_H,WD,13,4,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0725/F838_H/ZM2720/d27/WD/1/13_05/ARCH2016-04-15,F838_H,WD,13,5,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0726/EP2008-18_H/ZM2727/e02/WD/1/13_06/ARCH2016-04-15,EP2008-18_H,WD,13,6,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0727/I261_H/ZM2854/d132/WD/1/13_07/ARCH2016-04-15,I261_H,WD,13,7,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0728/B111_H/ZM2944/a34/WD/1/13_08/ARCH2016-04-15,B111_H,WD,13,8,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0729/CO109_H/ZM2742/d46/WD/1/13_09/ARCH2016-04-15,CO109_H,WD,13,9,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0730/Lo1016_H/ZM2862/d137/WD/1/13_10/ARCH2016-04-15,Lo1016_H,WD,13,10,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0731/Lo1203_H/ZM2880/d145/WD/1/13_11/ARCH2016-04-15,Lo1203_H,WD,13,11,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0732/A347_H/ZM2705/d13/WD/1/13_12/ARCH2016-04-15,A347_H,WD,13,12,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0733/D06_H/ZM2960/a23/WD/1/13_13/ARCH2016-04-15,D06_H,WD,13,13,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0734/A3_H/ZM2789/e13/WD/1/13_14/ARCH2016-04-15,A3_H,WD,13,14,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0735/B109_H/ZM2791/e15/WD/1/13_15/ARCH2016-04-15,B109_H,WD,13,15,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0736/Mo15W_H/ZM2898/d157/WD/1/13_16/ARCH2016-04-15,Mo15W_H,WD,13,16,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0737/CO125_H/ZM2973/a04/WD/1/13_17/ARCH2016-04-15,CO125_H,WD,13,17,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0738/EP55_H/ZM2767/d64/WD/1/13_18/ARCH2016-04-15,EP55_H,WD,13,18,2016-05-10,2016-05-17,2016-06-20,2016-06-20,3287.586,True,True
ZA16,0739/F288_H/ZM4326/a14/WD/1/13_19/ARCH2016-04-15,F288_H,WD,13,19,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0740/C103_H/ZM2793/d86/WD/1/13_20/ARCH2016-04-15,C103_H,WD,13,20,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0741/UH_6179_H/ZM2925/d176/WD/1/13_21/ARCH2016-04-15,UH_6179_H,WD,13,21,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0742/W95115_H/ZM2777/d73/WD/1/13_22/ARCH2016-04-15,W95115_H,WD,13,22,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0743/W182B_H/ZM2987/a19/WD/1/13_23/ARCH2016-04-15,W182B_H,WD,13,23,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0744/CR1Ht_H/ZM2794/e16/WD/1/13_24/ARCH2016-04-15,CR1Ht_H,WD,13,24,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0745/PHK29_H/ZM2916/d169/WD/1/13_25/ARCH2016-04-15,PHK29_H,WD,13,25,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0746/F354_H/ZM2841/d121/WD/1/13_26/ARCH2016-04-15,F354_H,WD,13,26,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
ZA16,0747/LP12_H/ZM4304/p27/WD/1/13_27/ARCH2016-04-15,LP12_H,WD,13,27,2016-05-10,2016-05-17,2016-06-20,2016-06-20,,True,True
